x0,r,N,seed
0.589746,3.999999,20,100
1,0.967782,0.1456692551041303
2,0.124719,0.45492700451402135
3,0.436655,0.7707838056590222
4,0.98395,0.705513226934028
5,0.063171,0.7319589730332557
6,0.236723,0.43351443489540376
7,0.722741,0.8000204571334277
8,0.801545,0.5329014146425713
9,0.636282,0.08015370917850195
10,0.925708,0.45594588118356716
11,0.27509,0.047887516459941715
12,0.797661,0.9329624000750505
13,0.645592,0.9470780060029439
14,0.915212,0.33535077594001006
15,0.310395,0.3094059291400342
16,0.8562,0.7680181487450805
17,0.492486,0.20386952877685705
18,0.999774,0.17846076295399127
19,0.000904,0.18859491417448548
20,0.003614,0.34700445361481724
mean,0.55981,0.468501
std,0.344075,0.281895
